timestamp,city,lat,lon,temperature,humidity,pressure,wind_speed,weather_description,aqi,no2,o3,pm2_5,pm10,source_file,year,month,day,hour,split
2026-05-11 17:19:51.000000,Marrakech,31.6295,-7.9811,26.98,36.0,1013.0,4.63,few clouds,2.0,0.21,86.56,4.81,15.68,raw_collecte_principale.csv,2026,5,11,17,train
2026-05-11 17:19:58.000000,Fes,34.0331,-5.0003,26.08,36.0,1013.0,2.06,few clouds,2.0,0.25,88.1,3.06,6.73,raw_collecte_principale.csv,2026,5,11,17,train
2026-05-11 18:03:32.000000,Casablanca,33.5731,-7.5898,20.19,60.0,1017.0,3.09,clear sky,2.0,0.66,98.08,1.93,5.55,raw_collecte_mouad.csv,2026,5,11,18,train
2026-05-11 18:03:34.000000,Tanger,35.7595,-5.834,19.64,56.0,1016.0,3.09,scattered clouds,3.0,1.52,106.03,4.5,7.08,raw_collecte_mouad.csv,2026,5,11,18,train
2026-05-11 18:03:36.000000,Karia Ba Mohamed,34.3667,-5.2139,24.86,39.0,1014.0,4.68,clear sky,2.0,0.64,89.93,4.55,8.16,raw_collecte_mouad.csv,2026,5,11,18,train
2026-05-11 18:03:37.000000,Fes,34.0331,-5.0003,24.14,43.0,1013.0,3.6,few clouds,2.0,0.58,84.95,3.6,7.3,raw_collecte_mouad.csv,2026,5,11,18,train
2026-05-11 18:20:05.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1017.0,3.09,clear sky,3.0,0.56,101.34,3.08,7.91,raw_collecte_principale.csv,2026,5,11,18,train
2026-05-11 18:20:13.000000,Rabat,34.0209,-6.8416,20.37,64.0,1016.0,4.63,clear sky,3.0,1.09,107.68,4.86,7.59,raw_collecte_principale.csv,2026,5,11,18,train
2026-05-11 18:20:20.000000,Marrakech,31.6295,-7.9811,27.98,36.0,1014.0,4.63,few clouds,2.0,0.29,88.93,5.07,17.41,raw_collecte_principale.csv,2026,5,11,18,train
2026-05-11 18:20:27.000000,Fes,34.0331,-5.0003,25.08,43.0,1013.0,3.6,few clouds,2.0,0.4,86.46,3.28,6.96,raw_collecte_principale.csv,2026,5,11,18,train
2026-05-11 19:03:39.000000,Casablanca,33.5731,-7.5898,20.19,52.0,1017.0,2.57,clear sky,2.0,1.02,94.49,1.72,5.63,raw_collecte_mouad.csv,2026,5,11,19,train
2026-05-11 19:03:41.000000,Tanger,35.7595,-5.834,18.64,59.0,1016.0,2.57,scattered clouds,2.0,2.44,99.98,3.96,6.51,raw_collecte_mouad.csv,2026,5,11,19,train
2026-05-11 19:03:43.000000,Karia Ba Mohamed,34.3667,-5.2139,20.38,56.0,1015.0,6.73,clear sky,2.0,0.93,88.19,4.78,8.29,raw_collecte_mouad.csv,2026,5,11,19,train
2026-05-11 19:03:45.000000,Fes,34.0331,-5.0003,23.14,49.0,1015.0,3.09,clear sky,2.0,0.88,82.66,4.04,7.71,raw_collecte_mouad.csv,2026,5,11,19,train
2026-05-11 19:20:34.000000,Casablanca,33.5731,-7.5898,20.0,52.0,1017.0,2.57,clear sky,3.0,0.73,101.02,2.72,7.14,raw_collecte_principale.csv,2026,5,11,19,train
2026-05-11 19:20:40.000000,Rabat,34.0209,-6.8416,19.37,63.0,1017.0,3.09,clear sky,3.0,1.52,106.03,4.5,7.08,raw_collecte_principale.csv,2026,5,11,19,train
2026-05-11 19:20:46.000000,Marrakech,31.6295,-7.9811,25.98,38.0,1014.0,6.17,few clouds,2.0,0.36,90.17,4.94,17.85,raw_collecte_principale.csv,2026,5,11,19,train
2026-05-11 19:20:52.000000,Fes,34.0331,-5.0003,24.08,46.0,1013.0,3.6,clear sky,2.0,0.58,84.95,3.6,7.3,raw_collecte_principale.csv,2026,5,11,19,train
2026-05-11 20:03:48.000000,Casablanca,33.5731,-7.5898,18.56,61.0,1019.0,1.54,clear sky,2.0,1.4,90.69,1.67,6.21,raw_collecte_mouad.csv,2026,5,11,20,train
2026-05-11 20:03:49.000000,Tanger,35.7595,-5.834,17.64,68.0,1017.0,1.54,few clouds,2.0,3.32,94.15,3.53,6.22,raw_collecte_mouad.csv,2026,5,11,20,train
2026-05-11 20:03:51.000000,Karia Ba Mohamed,34.3667,-5.2139,18.17,59.0,1017.0,5.84,few clouds,2.0,1.16,86.8,4.95,8.32,raw_collecte_mouad.csv,2026,5,11,20,train
2026-05-11 20:03:53.000000,Fes,34.0331,-5.0003,20.14,59.0,1017.0,2.06,clear sky,2.0,1.12,80.5,4.53,8.11,raw_collecte_mouad.csv,2026,5,11,20,train
2026-05-11 20:21:00.000000,Casablanca,33.5731,-7.5898,18.95,59.0,1018.0,1.54,clear sky,2.0,1.13,97.24,2.39,6.84,raw_collecte_principale.csv,2026,5,11,20,train
2026-05-11 20:21:09.000000,Rabat,34.0209,-6.8416,18.37,68.0,1017.0,2.06,clear sky,2.0,2.44,99.98,3.96,6.51,raw_collecte_principale.csv,2026,5,11,20,train
2026-05-11 20:21:16.000000,Marrakech,31.6295,-7.9811,22.98,43.0,1017.0,5.14,few clouds,2.0,0.55,91.83,4.4,16.54,raw_collecte_principale.csv,2026,5,11,20,train
2026-05-11 20:21:23.000000,Fes,34.0331,-5.0003,21.08,56.0,1015.0,2.57,clear sky,2.0,0.88,82.66,4.04,7.71,raw_collecte_principale.csv,2026,5,11,20,train
2026-05-11 21:03:54.000000,Casablanca,33.5731,-7.5898,18.07,63.0,1019.0,1.54,clear sky,2.0,1.57,87.97,1.7,6.88,raw_collecte_mouad.csv,2026,5,11,21,train
2026-05-11 21:03:56.000000,Tanger,35.7595,-5.834,16.64,67.0,1018.0,0.51,few clouds,2.0,3.68,90.07,3.22,6.14,raw_collecte_mouad.csv,2026,5,11,21,train
2026-05-11 21:03:57.000000,Karia Ba Mohamed,34.3667,-5.2139,16.89,64.0,1019.0,4.01,few clouds,2.0,1.32,85.88,5.04,8.24,raw_collecte_mouad.csv,2026,5,11,21,train
2026-05-11 21:03:58.000000,Fes,34.0331,-5.0003,17.14,72.0,1018.0,3.09,clear sky,2.0,1.28,79.26,4.96,8.39,raw_collecte_mouad.csv,2026,5,11,21,train
2026-05-11 21:21:31.000000,Casablanca,33.5731,-7.5898,17.89,63.0,1019.0,1.54,clear sky,2.0,1.56,93.32,2.22,7.2,raw_collecte_principale.csv,2026,5,11,21,train
2026-05-11 21:21:38.000000,Rabat,34.0209,-6.8416,17.37,72.0,1018.0,1.54,scattered clouds,2.0,3.32,94.15,3.53,6.22,raw_collecte_principale.csv,2026,5,11,21,train
2026-05-11 21:21:45.000000,Marrakech,31.6295,-7.9811,20.98,46.0,1018.0,5.14,few clouds,2.0,0.77,95.02,3.92,15.45,raw_collecte_principale.csv,2026,5,11,21,train
2026-05-11 21:21:51.000000,Fes,34.0331,-5.0003,18.03,67.0,1017.0,6.17,clear sky,2.0,1.12,80.5,4.53,8.11,raw_collecte_principale.csv,2026,5,11,21,train
2026-05-11 22:21:58.000000,Casablanca,33.5731,-7.5898,16.84,67.0,1019.0,1.54,clear sky,2.0,1.79,90.34,2.14,7.72,raw_collecte_principale.csv,2026,5,11,22,train
2026-05-11 22:22:04.000000,Rabat,34.0209,-6.8416,14.37,88.0,1019.0,0.0,few clouds,2.0,3.68,90.07,3.22,6.14,raw_collecte_principale.csv,2026,5,11,22,train
2026-05-11 22:22:10.000000,Marrakech,31.6295,-7.9811,19.98,45.0,1019.0,4.63,few clouds,2.0,0.86,96.13,3.62,15.09,raw_collecte_principale.csv,2026,5,11,22,train
2026-05-11 22:22:16.000000,Fes,34.0331,-5.0003,16.08,77.0,1018.0,4.12,clear sky,2.0,1.28,79.26,4.96,8.39,raw_collecte_principale.csv,2026,5,11,22,train
2026-05-12 09:45:51.000000,Casablanca,33.5731,-7.5898,18.95,63.0,1022.0,1.54,clear sky,2.0,3.28,55.67,5.44,22.31,raw_collecte_principale.csv,2026,5,12,9,test
2026-05-12 09:46:04.000000,Rabat,34.0209,-6.8416,20.37,56.0,1022.0,3.09,scattered clouds,1.0,5.73,52.48,5.4,13.81,raw_collecte_principale.csv,2026,5,12,9,test
2026-05-12 09:46:17.000000,Marrakech,31.6295,-7.9811,17.98,59.0,1021.0,1.54,scattered clouds,2.0,3.52,71.27,4.61,19.23,raw_collecte_principale.csv,2026,5,12,9,test
2026-05-12 09:46:29.000000,Fes,34.0331,-5.0003,18.08,67.0,1022.0,1.54,scattered clouds,1.0,1.16,55.03,4.95,7.32,raw_collecte_principale.csv,2026,5,12,9,test
2026-05-12 09:52:09.000000,Casablanca,33.5731,-7.5898,20.19,56.0,1022.0,2.06,scattered clouds,2.0,0.44,89.64,2.53,11.12,raw_collecte_mouad.csv,2026,5,12,9,test
2026-05-12 09:52:11.000000,Tanger,35.7595,-5.834,19.64,60.0,1022.0,6.69,scattered clouds,2.0,1.44,90.22,3.87,9.21,raw_collecte_mouad.csv,2026,5,12,9,test
2026-05-12 09:52:12.000000,Karia Ba Mohamed,34.3667,-5.2139,21.16,52.0,1022.0,2.02,scattered clouds,2.0,0.41,89.12,4.34,7.4,raw_collecte_mouad.csv,2026,5,12,9,test
2026-05-12 09:52:14.000000,Fes,34.0331,-5.0003,19.14,59.0,1022.0,2.57,scattered clouds,2.0,0.38,86.32,4.43,7.48,raw_collecte_mouad.csv,2026,5,12,9,test
2026-05-12 10:46:41.000000,Casablanca,33.5731,-7.5898,20.0,56.0,1022.0,2.06,scattered clouds,2.0,0.62,89.86,3.26,14.17,raw_collecte_principale.csv,2026,5,12,10,test
2026-05-12 10:46:56.000000,Rabat,34.0209,-6.8416,22.37,56.0,1022.0,3.09,few clouds,2.0,1.44,90.22,3.87,9.21,raw_collecte_principale.csv,2026,5,12,10,test
2026-05-12 10:47:02.000000,Marrakech,31.6295,-7.9811,18.98,55.0,1021.0,2.06,broken clouds,2.0,1.0,91.37,3.84,15.67,raw_collecte_principale.csv,2026,5,12,10,test
2026-05-12 10:47:17.000000,Fes,34.0331,-5.0003,19.08,59.0,1022.0,2.57,scattered clouds,2.0,0.38,86.32,4.43,7.48,raw_collecte_principale.csv,2026,5,12,10,test
2026-05-12 10:52:16.000000,Casablanca,33.5731,-7.5898,20.96,60.0,1022.0,3.09,scattered clouds,2.0,0.23,93.49,1.95,8.82,raw_collecte_mouad.csv,2026,5,12,10,test
2026-05-12 10:52:17.000000,Tanger,35.7595,-5.834,19.64,64.0,1022.0,5.14,scattered clouds,2.0,0.67,96.44,2.98,6.78,raw_collecte_mouad.csv,2026,5,12,10,test
2026-05-12 10:52:21.000000,Karia Ba Mohamed,34.3667,-5.2139,21.67,46.0,1021.0,2.61,few clouds,2.0,0.22,91.62,3.61,6.73,raw_collecte_mouad.csv,2026,5,12,10,test
2026-05-12 10:52:22.000000,Fes,34.0331,-5.0003,20.14,52.0,1022.0,4.12,scattered clouds,2.0,0.21,88.63,4.09,7.59,raw_collecte_mouad.csv,2026,5,12,10,test
2026-05-12 11:47:29.000000,Casablanca,33.5731,-7.5898,20.78,60.0,1021.0,3.09,scattered clouds,2.0,0.31,93.84,2.64,11.7,raw_collecte_principale.csv,2026,5,12,11,test
2026-05-12 11:47:40.000000,Rabat,34.0209,-6.8416,21.37,56.0,1022.0,4.12,clear sky,2.0,0.67,96.44,2.98,6.78,raw_collecte_principale.csv,2026,5,12,11,test
2026-05-12 11:47:47.000000,Marrakech,31.6295,-7.9811,19.98,52.0,1020.0,3.09,broken clouds,2.0,0.46,97.29,3.49,13.19,raw_collecte_principale.csv,2026,5,12,11,test
2026-05-12 11:48:01.000000,Fes,34.0331,-5.0003,20.08,52.0,1022.0,4.12,scattered clouds,2.0,0.21,88.63,4.09,7.59,raw_collecte_principale.csv,2026,5,12,11,test
2026-05-12 11:52:24.000000,Casablanca,33.5731,-7.5898,21.85,53.0,1021.0,3.09,scattered clouds,2.0,0.21,94.6,1.94,8.57,raw_collecte_mouad.csv,2026,5,12,11,test
2026-05-12 11:52:25.000000,Tanger,35.7595,-5.834,20.64,60.0,1021.0,5.14,scattered clouds,2.0,0.49,99.34,3.07,6.59,raw_collecte_mouad.csv,2026,5,12,11,test
2026-05-12 11:52:26.000000,Karia Ba Mohamed,34.3667,-5.2139,22.87,40.0,1021.0,3.0,few clouds,2.0,0.18,91.61,3.51,6.86,raw_collecte_mouad.csv,2026,5,12,11,test
2026-05-12 11:52:28.000000,Fes,34.0331,-5.0003,22.14,43.0,1021.0,4.63,broken clouds,2.0,0.15,88.5,4.06,8.01,raw_collecte_mouad.csv,2026,5,12,11,test
2026-05-12 12:48:16.000000,Casablanca,33.5731,-7.5898,22.01,53.0,1021.0,3.09,scattered clouds,2.0,0.26,95.15,2.64,11.43,raw_collecte_principale.csv,2026,5,12,12,test
2026-05-12 12:48:30.000000,Rabat,34.0209,-6.8416,22.37,60.0,1022.0,4.12,clear sky,2.0,0.49,99.34,3.07,6.59,raw_collecte_principale.csv,2026,5,12,12,test
2026-05-12 12:48:45.000000,Marrakech,31.6295,-7.9811,21.98,46.0,1019.0,2.06,broken clouds,3.0,0.32,100.14,3.22,11.3,raw_collecte_principale.csv,2026,5,12,12,test
2026-05-12 12:48:58.000000,Fes,34.0331,-5.0003,22.08,43.0,1021.0,4.63,broken clouds,2.0,0.15,88.5,4.06,8.01,raw_collecte_principale.csv,2026,5,12,12,test
2026-05-12 12:52:29.000000,Casablanca,33.5731,-7.5898,20.74,56.0,1021.0,4.12,scattered clouds,2.0,0.23,97.33,2.13,8.54,raw_collecte_mouad.csv,2026,5,12,12,test
2026-05-12 12:52:31.000000,Tanger,35.7595,-5.834,20.64,64.0,1021.0,6.17,scattered clouds,3.0,0.47,103.61,3.39,6.8,raw_collecte_mouad.csv,2026,5,12,12,test
2026-05-12 12:52:32.000000,Karia Ba Mohamed,34.3667,-5.2139,23.96,37.0,1020.0,3.87,clear sky,2.0,0.17,94.07,3.2,6.31,raw_collecte_mouad.csv,2026,5,12,12,test
2026-05-12 12:52:34.000000,Fes,34.0331,-5.0003,24.14,35.0,1020.0,5.14,broken clouds,2.0,0.13,91.26,3.33,6.9,raw_collecte_mouad.csv,2026,5,12,12,test
2026-05-12 13:49:08.000000,Casablanca,33.5731,-7.5898,21.01,56.0,1021.0,4.12,scattered clouds,2.0,0.26,97.99,2.63,10.54,raw_collecte_principale.csv,2026,5,12,13,test
2026-05-12 13:49:14.000000,Rabat,34.0209,-6.8416,22.37,56.0,1021.0,3.6,clear sky,3.0,0.47,103.61,3.39,6.8,raw_collecte_principale.csv,2026,5,12,13,test
2026-05-12 13:49:21.000000,Marrakech,31.6295,-7.9811,22.98,40.0,1018.0,2.57,broken clouds,3.0,0.22,105.22,1.95,6.22,raw_collecte_principale.csv,2026,5,12,13,test
2026-05-12 13:49:28.000000,Fes,34.0331,-5.0003,24.08,35.0,1020.0,5.14,broken clouds,2.0,0.13,91.26,3.33,6.9,raw_collecte_principale.csv,2026,5,12,13,test
2026-05-12 13:52:35.000000,Casablanca,33.5731,-7.5898,21.85,49.0,1021.0,4.12,scattered clouds,3.0,0.27,100.09,2.31,7.96,raw_collecte_mouad.csv,2026,5,12,13,test
2026-05-12 13:52:37.000000,Tanger,35.7595,-5.834,20.64,68.0,1021.0,5.66,scattered clouds,3.0,0.5,106.54,3.61,6.73,raw_collecte_mouad.csv,2026,5,12,13,test
2026-05-12 13:52:38.000000,Karia Ba Mohamed,34.3667,-5.2139,24.69,32.0,1019.0,3.51,clear sky,2.0,0.18,95.74,2.83,5.37,raw_collecte_mouad.csv,2026,5,12,13,test
2026-05-12 13:52:39.000000,Fes,34.0331,-5.0003,25.14,33.0,1019.0,5.66,broken clouds,2.0,0.13,92.72,2.69,5.54,raw_collecte_mouad.csv,2026,5,12,13,test
2026-05-12 14:03:08.000000,Casablanca,33.5731,-7.5898,21.85,49.0,1021.0,4.12,scattered clouds,3.0,0.27,100.09,2.31,7.96,raw_collecte_mouad.csv,2026,5,12,14,test
2026-05-12 14:03:09.000000,Tanger,35.7595,-5.834,20.64,68.0,1021.0,5.66,scattered clouds,3.0,0.5,106.54,3.61,6.73,raw_collecte_mouad.csv,2026,5,12,14,test
2026-05-12 14:03:11.000000,Karia Ba Mohamed,34.3667,-5.2139,24.69,32.0,1019.0,3.51,clear sky,2.0,0.18,95.74,2.83,5.37,raw_collecte_mouad.csv,2026,5,12,14,test
2026-05-12 14:03:12.000000,Fes,34.0331,-5.0003,25.14,33.0,1019.0,5.66,broken clouds,2.0,0.13,92.72,2.69,5.54,raw_collecte_mouad.csv,2026,5,12,14,test
2026-05-12 14:49:34.000000,Casablanca,33.5731,-7.5898,22.01,49.0,1021.0,4.12,scattered clouds,3.0,0.29,100.5,2.61,9.25,raw_collecte_principale.csv,2026,5,12,14,test
2026-05-12 14:49:41.000000,Rabat,34.0209,-6.8416,21.37,56.0,1021.0,4.12,few clouds,3.0,0.5,106.54,3.61,6.73,raw_collecte_principale.csv,2026,5,12,14,test
2026-05-12 14:49:47.000000,Marrakech,31.6295,-7.9811,25.98,36.0,1018.0,2.06,broken clouds,3.0,0.22,107.13,1.62,4.86,raw_collecte_principale.csv,2026,5,12,14,test
2026-05-12 14:49:53.000000,Fes,34.0331,-5.0003,25.08,33.0,1019.0,5.66,broken clouds,2.0,0.13,92.72,2.69,5.54,raw_collecte_principale.csv,2026,5,12,14,test
2026-05-12 15:03:14.000000,Casablanca,33.5731,-7.5898,21.85,46.0,1020.0,3.09,clear sky,3.0,0.34,102.17,2.53,7.6,raw_collecte_mouad.csv,2026,5,12,15,test
2026-05-12 15:03:16.000000,Tanger,35.7595,-5.834,20.64,64.0,1020.0,5.66,scattered clouds,3.0,0.57,109.0,3.91,6.82,raw_collecte_mouad.csv,2026,5,12,15,test
2026-05-12 15:03:18.000000,Karia Ba Mohamed,34.3667,-5.2139,25.36,30.0,1018.0,3.61,clear sky,2.0,0.21,97.05,2.74,4.97,raw_collecte_mouad.csv,2026,5,12,15,test
2026-05-12 15:03:19.000000,Fes,34.0331,-5.0003,25.14,31.0,1018.0,5.66,broken clouds,2.0,0.15,93.7,2.44,4.93,raw_collecte_mouad.csv,2026,5,12,15,test
2026-05-12 15:50:02.000000,Casablanca,33.5731,-7.5898,22.01,46.0,1020.0,3.09,clear sky,3.0,0.34,102.7,2.74,8.55,raw_collecte_principale.csv,2026,5,12,15,test
2026-05-12 15:50:09.000000,Rabat,34.0209,-6.8416,22.37,53.0,1021.0,4.12,few clouds,3.0,0.57,109.0,3.91,6.82,raw_collecte_principale.csv,2026,5,12,15,test
2026-05-12 15:50:18.000000,Marrakech,31.6295,-7.9811,24.98,33.0,1017.0,2.57,scattered clouds,3.0,0.25,107.95,1.69,5.0,raw_collecte_principale.csv,2026,5,12,15,test
2026-05-12 15:50:24.000000,Fes,34.0331,-5.0003,25.08,31.0,1019.0,5.66,broken clouds,2.0,0.15,93.7,2.44,4.93,raw_collecte_principale.csv,2026,5,12,15,test
2026-05-12 17:53:20.000000,Casablanca,33.5731,-7.5898,20.96,56.0,1020.0,3.6,clear sky,3.0,0.83,108.24,2.85,7.27,raw_collecte_mouad.csv,2026,5,12,17,test
2026-05-12 17:53:22.000000,Tanger,35.7595,-5.834,19.64,64.0,1020.0,5.14,scattered clouds,3.0,1.65,111.52,4.9,7.89,raw_collecte_mouad.csv,2026,5,12,17,test
2026-05-12 17:53:23.000000,Karia Ba Mohamed,34.3667,-5.2139,22.92,41.0,1018.0,6.58,clear sky,2.0,0.55,99.94,3.33,5.28,raw_collecte_mouad.csv,2026,5,12,17,test
2026-05-12 17:53:25.000000,Fes,34.0331,-5.0003,23.14,37.0,1018.0,5.14,scattered clouds,2.0,0.48,94.21,2.73,4.73,raw_collecte_mouad.csv,2026,5,12,17,test
2026-05-12 18:53:28.000000,Casablanca,33.5731,-7.5898,20.19,60.0,1021.0,3.6,clear sky,3.0,1.31,105.37,2.59,7.21,raw_collecte_mouad.csv,2026,5,12,18,test
2026-05-12 18:53:30.000000,Tanger,35.7595,-5.834,18.64,68.0,1021.0,4.63,few clouds,3.0,2.48,105.76,4.35,7.29,raw_collecte_mouad.csv,2026,5,12,18,test
2026-05-12 18:53:31.000000,Karia Ba Mohamed,34.3667,-5.2139,19.89,50.0,1019.0,5.08,clear sky,2.0,0.8,97.93,3.53,5.53,raw_collecte_mouad.csv,2026,5,12,18,test
2026-05-12 18:53:33.000000,Fes,34.0331,-5.0003,21.14,49.0,1019.0,4.63,few clouds,2.0,0.83,90.58,3.04,4.99,raw_collecte_mouad.csv,2026,5,12,18,test
2026-05-12 19:04:00.000000,Casablanca,33.5731,-7.5898,20.78,56.0,1020.0,3.6,clear sky,3.0,0.83,110.14,3.39,8.2,raw_collecte_principale.csv,2026,5,12,19,test
2026-05-12 19:04:19.000000,Rabat,34.0209,-6.8416,20.37,60.0,1020.0,4.12,clear sky,3.0,1.65,111.52,4.9,7.89,raw_collecte_principale.csv,2026,5,12,19,test
2026-05-12 19:04:34.000000,Marrakech,31.6295,-7.9811,26.98,28.0,1016.0,1.54,scattered clouds,3.0,0.68,106.21,2.66,8.47,raw_collecte_principale.csv,2026,5,12,19,test
2026-05-12 19:04:48.000000,Fes,34.0331,-5.0003,23.08,37.0,1018.0,5.14,scattered clouds,2.0,0.48,94.21,2.73,4.73,raw_collecte_principale.csv,2026,5,12,19,test
2026-05-12 19:53:35.000000,Casablanca,33.5731,-7.5898,19.13,63.0,1022.0,3.09,clear sky,3.0,1.82,102.29,2.42,7.6,raw_collecte_mouad.csv,2026,5,12,19,test
2026-05-12 19:53:38.000000,Tanger,35.7595,-5.834,17.64,72.0,1021.0,3.09,few clouds,3.0,3.16,100.63,3.85,6.84,raw_collecte_mouad.csv,2026,5,12,19,test
2026-05-12 19:53:40.000000,Karia Ba Mohamed,34.3667,-5.2139,17.63,55.0,1020.0,3.61,clear sky,2.0,1.06,95.56,3.72,5.81,raw_collecte_mouad.csv,2026,5,12,19,test
2026-05-12 19:53:42.000000,Fes,34.0331,-5.0003,19.14,59.0,1021.0,3.6,few clouds,2.0,1.19,86.38,3.43,5.36,raw_collecte_mouad.csv,2026,5,12,19,test
2026-05-12 20:53:43.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1022.0,2.57,clear sky,2.0,2.04,99.64,2.32,8.01,raw_collecte_mouad.csv,2026,5,12,20,test
2026-05-12 20:53:45.000000,Tanger,35.7595,-5.834,16.64,77.0,1022.0,2.57,few clouds,2.0,3.32,96.8,3.42,6.53,raw_collecte_mouad.csv,2026,5,12,20,test
2026-05-12 20:53:47.000000,Karia Ba Mohamed,34.3667,-5.2139,16.47,60.0,1022.0,2.88,clear sky,2.0,1.27,93.01,3.89,6.12,raw_collecte_mouad.csv,2026,5,12,20,test
2026-05-12 20:53:48.000000,Fes,34.0331,-5.0003,17.14,63.0,1022.0,3.09,few clouds,2.0,1.48,83.23,3.82,5.82,raw_collecte_mouad.csv,2026,5,12,20,test
2026-05-12 21:53:50.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1022.0,2.06,clear sky,2.0,2.19,95.44,2.35,8.46,raw_collecte_mouad.csv,2026,5,12,21,test
2026-05-12 21:53:51.000000,Tanger,35.7595,-5.834,16.64,77.0,1022.0,2.06,few clouds,2.0,3.41,92.51,3.19,6.4,raw_collecte_mouad.csv,2026,5,12,21,test
2026-05-12 21:53:53.000000,Karia Ba Mohamed,34.3667,-5.2139,15.54,64.0,1022.0,2.1,clear sky,2.0,1.62,85.4,3.88,6.17,raw_collecte_mouad.csv,2026,5,12,21,test
2026-05-12 21:53:54.000000,Fes,34.0331,-5.0003,16.14,67.0,1022.0,2.57,few clouds,2.0,1.79,77.36,3.99,6.02,raw_collecte_mouad.csv,2026,5,12,21,test
2026-05-12 22:37:52.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1022.0,2.06,clear sky,2.0,2.29,96.46,2.87,8.94,raw_collecte_principale.csv,2026,5,12,22,test
2026-05-12 22:40:30.000000,Marrakech,31.6295,-7.9811,20.97,49.0,1021.0,6.17,scattered clouds,2.0,1.43,90.38,3.68,13.38,raw_collecte_principale.csv,2026,5,12,22,test
2026-05-12 22:40:41.000000,Fes,34.0331,-5.0003,17.08,63.0,1022.0,2.57,few clouds,2.0,1.79,77.36,3.99,6.02,raw_collecte_principale.csv,2026,5,12,22,test
2026-05-12 22:43:35.000000,Rabat,34.0209,-6.8416,15.37,88.0,1022.0,1.54,clear sky,2.0,3.41,92.51,3.19,6.4,raw_collecte_principale.csv,2026,5,12,22,test
2026-05-13 09:28:53.000000,Casablanca,33.5731,-7.5898,18.95,68.0,1021.0,1.54,few clouds,2.0,2.88,72.63,5.63,15.43,raw_collecte_principale.csv,2026,5,13,9,test
2026-05-13 09:29:06.000000,Rabat,34.0209,-6.8416,18.37,88.0,1021.0,2.06,clear sky,2.0,4.92,64.57,4.66,9.61,raw_collecte_principale.csv,2026,5,13,9,test
2026-05-13 09:29:21.000000,Marrakech,31.6295,-7.9811,17.98,68.0,1020.0,1.03,clear sky,2.0,4.34,80.04,4.16,13.04,raw_collecte_principale.csv,2026,5,13,9,test
2026-05-13 09:29:27.000000,Fes,34.0331,-5.0003,17.08,72.0,1021.0,2.06,clear sky,1.0,2.35,37.8,4.2,6.7,raw_collecte_principale.csv,2026,5,13,9,test
2026-05-13 10:29:37.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1021.0,1.54,few clouds,2.0,2.36,79.73,5.97,16.04,raw_collecte_principale.csv,2026,5,13,10,test
2026-05-13 10:29:45.000000,Rabat,34.0209,-6.8416,20.37,64.0,1021.0,2.06,few clouds,2.0,4.57,68.71,5.11,10.36,raw_collecte_principale.csv,2026,5,13,10,test
2026-05-13 10:29:55.000000,Marrakech,31.6295,-7.9811,18.98,59.0,1019.0,1.03,clear sky,2.0,3.59,79.23,4.28,13.58,raw_collecte_principale.csv,2026,5,13,10,test
2026-05-13 10:30:07.000000,Fes,34.0331,-5.0003,19.08,63.0,1020.0,3.6,clear sky,2.0,0.47,87.64,4.65,7.81,raw_collecte_principale.csv,2026,5,13,10,test
2026-05-13 11:30:13.000000,Casablanca,33.5731,-7.5898,20.01,52.0,1020.0,2.57,clear sky,3.0,0.72,106.84,5.97,14.29,raw_collecte_principale.csv,2026,5,13,11,test
2026-05-13 11:30:20.000000,Rabat,34.0209,-6.8416,21.37,60.0,1020.0,3.6,few clouds,3.0,1.32,103.56,6.51,11.25,raw_collecte_principale.csv,2026,5,13,11,test
2026-05-13 11:30:26.000000,Marrakech,31.6295,-7.9811,21.97,53.0,1019.0,2.06,clear sky,3.0,0.43,104.52,3.2,10.13,raw_collecte_principale.csv,2026,5,13,11,test
2026-05-13 11:30:32.000000,Fes,34.0331,-5.0003,21.08,52.0,1020.0,1.54,clear sky,2.0,0.26,93.49,4.68,7.75,raw_collecte_principale.csv,2026,5,13,11,test
2026-05-13 11:38:46.000000,Casablanca,33.5731,-7.5898,20.18,49.0,1020.0,3.6,clear sky,3.0,0.55,111.13,6.67,14.0,raw_collecte_mouad.csv,2026,5,13,11,test
2026-05-13 11:38:48.000000,Tanger,35.7595,-5.834,19.64,64.0,1020.0,3.6,scattered clouds,3.0,0.95,108.39,7.63,12.15,raw_collecte_mouad.csv,2026,5,13,11,test
2026-05-13 11:38:49.000000,Karia Ba Mohamed,34.3667,-5.2139,23.48,36.0,1019.0,3.03,clear sky,2.0,0.3,96.02,4.62,8.24,raw_collecte_mouad.csv,2026,5,13,11,test
2026-05-13 11:38:51.000000,Fes,34.0331,-5.0003,23.14,43.0,1019.0,2.57,few clouds,2.0,0.21,95.06,4.77,7.81,raw_collecte_mouad.csv,2026,5,13,11,test
2026-05-13 12:30:40.000000,Casablanca,33.5731,-7.5898,20.01,49.0,1020.0,3.6,clear sky,3.0,0.55,110.7,6.83,14.93,raw_collecte_principale.csv,2026,5,13,12,test
